name,n,s,r,bsize,mean,std_dev
example1_float_seq_neumaier,21,2097152,0.0,0.0,0.00682776,1.599433573207105e-05
example1_float_seq_neumaier,22,4194304,0.0,0.0,0.01365002,2.3023936080806564e-05
example1_float_seq_neumaier,23,8388608,0.0,0.0,0.02728704,3.394591135850068e-05
example1_float_seq_neumaier,24,16777216,0.0,0.0,0.0552419,4.680059741464134e-05
example1_float_seq_neumaier,25,33554432,0.0,0.0,0.11109368,8.209786096793353e-05
example1_float_seq_neumaier,26,67108864,0.0,0.0,0.22273928,0.0001224898229841
example1_float_seq_neumaier,27,134217728,0.0,0.0,0.4465288,0.0002386378863808
example1_float_seq_neumaier,28,268435456,0.0,0.0,0.8944114999999999,0.0004499436359258
example1_float_seq_neumaier,29,536870912,0.0,0.0,1.78754788,0.000746325164129
example2_double_acc_col_cpu,15,512,64.0,0.0,0.00172332,0.0052035384132299
example2_double_acc_col_cpu,16,1024,64.0,0.0,0.00088532,0.0034587370789385
example2_double_acc_col_cpu,17,1024,128.0,0.0,0.00211972,0.0060059319793357
example2_double_acc_col_cpu,18,2048,128.0,0.0,0.00082584,0.0022395500127462
example2_double_acc_col_cpu,19,2048,256.0,0.0,0.00224784,0.0055533530461794
example2_double_acc_col_cpu,20,2048,512.0,0.0,0.00204198,0.0031720105160414
example2_double_acc_col_cpu,21,4096,512.0,0.0,0.0017610999999999,0.000830607455359
example2_double_acc_col_cpu,22,8192,512.0,0.0,0.0028938,0.002017114730682
example2_double_acc_col_cpu,23,8192,1024.0,0.0,0.00502884,0.0031842101853504
example2_double_acc_col_cpu,24,16384,1024.0,0.0,0.0074523399999999,0.001697042176066
example2_double_acc_col_cpu,25,16384,2048.0,0.0,0.0181033,0.0045148703430204
example2_double_acc_col_cpu,26,32768,2048.0,0.0,0.0300599399999999,0.0015197582703864
example2_double_acc_col_cpu,27,32768,4096.0,0.0,0.061017,0.0020761233988727
example2_double_acc_col_cpu,28,65536,4096.0,0.0,0.1118426,0.0030794980110401
example2_double_acc_col_cpu,29,65536,8192.0,0.0,0.2200378399999999,0.0054721505542303
example2_double_acc_col_gpu,15,512,64.0,0.0,0.00140154,0.0049298981742599
example2_double_acc_col_gpu,16,1024,64.0,0.0,0.0012226399999999,0.0046177857038336
example2_double_acc_col_gpu,17,512,256.0,0.0,0.00112654,0.0025730783771782
example2_double_acc_col_gpu,18,1024,256.0,0.0,0.00208708,0.0055530582081279
example2_double_acc_col_gpu,19,2048,256.0,0.0,0.0024289,0.0055795322613192
example2_double_acc_col_gpu,20,4096,256.0,0.0,0.00139294,0.0022153277493731
example2_double_acc_col_gpu,21,4096,512.0,0.0,0.00180102,0.0007873507760139
example2_double_acc_col_gpu,22,8192,512.0,0.0,0.00274214,0.0010653906059588
example2_double_acc_col_gpu,23,8192,1024.0,0.0,0.0050177,0.0035297195833004
example2_double_acc_col_gpu,24,16384,1024.0,0.0,0.00770566,0.0034307775438681
example2_double_acc_col_gpu,25,16384,2048.0,0.0,0.0183426,0.0048979776626352
example2_double_acc_col_gpu,26,32768,2048.0,0.0,0.03094424,0.0017642953332299
example2_double_acc_col_gpu,27,32768,4096.0,0.0,0.06078804,0.0020419057420928
example2_double_acc_col_gpu,28,65536,4096.0,0.0,0.11218558,0.0032729230653085
example2_double_acc_col_gpu,29,65536,8192.0,0.0,0.2204348,0.006894568290935
example2_double_acc_col_kahan_cpu,15,512,64.0,0.0,0.00107156,0.0041412583721001
example2_double_acc_col_kahan_cpu,16,512,128.0,0.0,0.0013426199999999,0.0046587824891514
example2_double_acc_col_kahan_cpu,17,1024,128.0,0.0,0.0012576199999999,0.0038112212777747
example2_double_acc_col_kahan_cpu,18,1024,256.0,0.0,0.0016866799999999,0.0044892103775472
example2_double_acc_col_kahan_cpu,19,2048,256.0,0.0,0.00239558,0.0054761779278572
example2_double_acc_col_kahan_cpu,20,4096,256.0,0.0,0.0023321,0.0044967666671936
example2_double_acc_col_kahan_cpu,21,4096,512.0,0.0,0.00256486,0.0031313257087511
example2_double_acc_col_kahan_cpu,22,8192,512.0,0.0,0.00346278,0.0015258744738004
example2_double_acc_col_kahan_cpu,23,8192,1024.0,0.0,0.00579208,0.0025385808814037
example2_double_acc_col_kahan_cpu,24,16384,1024.0,0.0,0.0088629,0.0022569487642589
example2_double_acc_col_kahan_cpu,25,16384,2048.0,0.0,0.01858978,0.0022768180382243
example2_double_acc_col_kahan_cpu,26,32768,2048.0,0.0,0.03220266,0.0023015696472678
example2_double_acc_col_kahan_cpu,27,32768,4096.0,0.0,0.06244888,0.0021744223688987
example2_double_acc_col_kahan_cpu,28,65536,4096.0,0.0,0.11343908,0.0032358051254356
example2_double_acc_col_kahan_cpu,29,65536,8192.0,0.0,0.22148358,0.0053093071421988
example2_double_acc_col_kahan_gpu,15,128,256.0,0.0,0.00205686,0.0051935455979474
example2_double_acc_col_kahan_gpu,16,512,128.0,0.0,0.0008780799999999,0.0033772128639106
example2_double_acc_col_kahan_gpu,17,1024,128.0,0.0,0.00209452,0.0059488572465985
example2_double_acc_col_kahan_gpu,18,2048,128.0,0.0,0.0015288399999999,0.0046914352764872
example2_double_acc_col_kahan_gpu,19,512,1024.0,0.0,0.00319828,0.0045338217605828
example2_double_acc_col_kahan_gpu,20,4096,256.0,0.0,0.001754,0.0029152783813585
example2_double_acc_col_kahan_gpu,21,2048,1024.0,0.0,0.0027308799999999,0.0007341389692166
example2_double_acc_col_kahan_gpu,22,4096,1024.0,0.0,0.00367124,0.0014860163231448
example2_double_acc_col_kahan_gpu,23,8192,1024.0,0.0,0.00549814,0.0017436019252907
example2_double_acc_col_kahan_gpu,24,16384,1024.0,0.0,0.00987968,0.0033303870243929
example2_double_acc_col_kahan_gpu,25,16384,2048.0,0.0,0.01801018,0.0015573145343107
example2_double_acc_col_kahan_gpu,26,32768,2048.0,0.0,0.03054228,0.0019140203658311
example2_double_acc_col_kahan_gpu,27,32768,4096.0,0.0,0.06154414,0.0017642856796992
example2_double_acc_col_kahan_gpu,28,65536,4096.0,0.0,0.1139906,0.0029586128161552
example2_double_acc_col_kahan_gpu,29,65536,8192.0,0.0,0.22223642,0.0066904929261983
example2_double_acc_col_neumaier_cpu,15,128,256.0,0.0,0.0013694,0.0044122602889157
example2_double_acc_col_neumaier_cpu,16,256,256.0,0.0,0.00175292,0.0048294961026709
example2_double_acc_col_neumaier_cpu,17,1024,128.0,0.0,0.00245704,0.0063880463429752
example2_double_acc_col_neumaier_cpu,18,2048,128.0,0.0,0.0021290799999999,0.0067252834727904
example2_double_acc_col_neumaier_cpu,19,2048,256.0,0.0,0.0016297,0.0034665102092179
example2_double_acc_col_neumaier_cpu,20,4096,256.0,0.0,0.00149102,0.0015540148462768
example2_double_acc_col_neumaier_cpu,21,4096,512.0,0.0,0.00252202,0.0034486027013021
example2_double_acc_col_neumaier_cpu,22,8192,512.0,0.0,0.00301448,0.0009126943123275
example2_double_acc_col_neumaier_cpu,23,8192,1024.0,0.0,0.00515176,0.0009806632399575
example2_double_acc_col_neumaier_cpu,24,16384,1024.0,0.0,0.00835294,0.0010560073903962
example2_double_acc_col_neumaier_cpu,25,16384,2048.0,0.0,0.01753678,0.0012724114225215
example2_double_acc_col_neumaier_cpu,26,32768,2048.0,0.0,0.0314757,0.0022899386967108
example2_double_acc_col_neumaier_cpu,27,32768,4096.0,0.0,0.0607874599999999,0.0023070416714653
example2_double_acc_col_neumaier_cpu,28,65536,4096.0,0.0,0.1119134599999999,0.0032378848488304
example2_double_acc_col_neumaier_cpu,29,65536,8192.0,0.0,0.21834646,0.0072241701259432
example2_double_acc_col_neumaier_gpu,15,512,64.0,0.0,0.00163716,0.0055881250638277
example2_double_acc_col_neumaier_gpu,16,1024,64.0,0.0,0.0012230399999999,0.0046089069356219
example2_double_acc_col_neumaier_gpu,17,1024,128.0,0.0,0.00176302,0.0050893365891792
example2_double_acc_col_neumaier_gpu,18,2048,128.0,0.0,0.00259624,0.0062648301426882
example2_double_acc_col_neumaier_gpu,19,1024,512.0,0.0,0.00281746,0.0056737560291185
example2_double_acc_col_neumaier_gpu,20,4096,256.0,0.0,0.00243208,0.0050906633697868
example2_double_acc_col_neumaier_gpu,21,4096,512.0,0.0,0.00207726,0.0009473631032438
example2_double_acc_col_neumaier_gpu,22,4096,1024.0,0.0,0.0034822399999999,0.0011968628134776
example2_double_acc_col_neumaier_gpu,23,8192,1024.0,0.0,0.0060316599999999,0.0033950011127406
example2_double_acc_col_neumaier_gpu,24,16384,1024.0,0.0,0.00863498,0.0015710956204418
example2_double_acc_col_neumaier_gpu,25,16384,2048.0,0.0,0.01813012,0.0025917521269108
example2_double_acc_col_neumaier_gpu,26,32768,2048.0,0.0,0.03100662,0.0016514470326452
example2_double_acc_col_neumaier_gpu,27,32768,4096.0,0.0,0.06140594,0.0020564721467124
example2_double_acc_col_neumaier_gpu,28,65536,4096.0,0.0,0.11197016,0.0028441504334622
example2_double_acc_col_neumaier_gpu,29,65536,8192.0,0.0,0.21950354,0.0053792559617896
example2_double_acc_row_cpu,15,512,64.0,0.0,0.0010220799999999,0.0007379647367273
example2_double_acc_row_cpu,16,1024,64.0,0.0,0.0011392,0.001126327280526
example2_double_acc_row_cpu,17,256,512.0,0.0,0.00076422,0.0009127445557666
example2_double_acc_row_cpu,18,512,512.0,0.0,0.00085692,0.0005598155614639
example2_double_acc_row_cpu,19,512,1024.0,0.0,0.00190352,0.0006299364801149
example2_double_acc_row_cpu,20,2048,512.0,0.0,0.0035589199999999,0.0005218833570515
example2_double_acc_row_cpu,21,256,8192.0,0.0,0.00443904,0.0034379993349241
example2_double_acc_row_cpu,22,1024,4096.0,0.0,0.00624488,0.0017495581091072
example2_double_acc_row_cpu,23,512,16384.0,0.0,0.0102826,0.0039490500536876
example2_double_acc_row_cpu,24,1024,16384.0,0.0,0.02036064,0.0027365073655359
example2_double_acc_row_cpu,25,8192,4096.0,0.0,0.03921192,0.0041593296793142
example2_double_acc_row_cpu,26,16384,4096.0,0.0,0.08151622,0.0090706629289716
example2_double_acc_row_cpu,27,2048,65536.0,0.0,0.15737962,0.0188083556354561
example2_double_acc_row_cpu,28,4096,65536.0,0.0,0.31386632,0.0438459542714848
example2_double_acc_row_cpu,29,4096,131072.0,0.0,0.6206175,0.0727094384598936
example2_double_acc_row_gpu,15,64,512.0,0.0,0.00112676,0.0014902365318352
example2_double_acc_row_gpu,16,64,1024.0,0.0,0.00097954,0.001529490527554
example2_double_acc_row_gpu,17,256,512.0,0.0,0.0008816799999999,0.0010171739248866
example2_double_acc_row_gpu,18,512,512.0,0.0,0.00084912,0.0003342066841867
example2_double_acc_row_gpu,19,128,4096.0,0.0,0.0023283,0.0017659335075424
example2_double_acc_row_gpu,20,256,4096.0,0.0,0.0028783999999999,0.001449414998106
example2_double_acc_row_gpu,21,512,4096.0,0.0,0.00417422,0.0014816650905006
example2_double_acc_row_gpu,22,512,8192.0,0.0,0.00608498,0.0014032982066313
example2_double_acc_row_gpu,23,512,16384.0,0.0,0.010546,0.001406200699816
example2_double_acc_row_gpu,24,1024,16384.0,0.0,0.01985138,0.0022854648514792
example2_double_acc_row_gpu,25,1024,32768.0,0.0,0.04166532,0.0060408482423701
example2_double_acc_row_gpu,26,2048,32768.0,0.0,0.08320414,0.012557769387929
example2_double_acc_row_gpu,27,2048,65536.0,0.0,0.16111856,0.0211304625321562
example2_double_acc_row_gpu,28,4096,65536.0,0.0,0.31607084,0.0418007430684661
example2_double_acc_row_gpu,29,4096,131072.0,0.0,0.6332534400000001,0.0788953578451656
example2_double_acc_row_kahan_cpu,15,512,64.0,0.0,0.00097222,0.0005488907288749
example2_double_acc_row_kahan_cpu,16,64,1024.0,0.0,0.00098496,0.0012809658976804
example2_double_acc_row_kahan_cpu,17,256,512.0,0.0,0.00081598,0.0020532450124679
example2_double_acc_row_kahan_cpu,18,512,512.0,0.0,0.0007745,0.0009617337076809
example2_double_acc_row_kahan_cpu,19,1024,512.0,0.0,0.00187942,0.000501135041884
example2_double_acc_row_kahan_cpu,20,2048,512.0,0.0,0.00292768,0.0005725510204518
example2_double_acc_row_kahan_cpu,21,2048,1024.0,0.0,0.0044357,0.002203184441592
example2_double_acc_row_kahan_cpu,22,4096,1024.0,0.0,0.0072741199999999,0.0010109269466329
example2_double_acc_row_kahan_cpu,23,8192,1024.0,0.0,0.0188113,0.0022844224139388
example2_double_acc_row_kahan_cpu,24,16384,1024.0,0.0,0.04695012,0.0071630082742048
example2_double_acc_row_kahan_cpu,25,1024,32768.0,0.0,0.1038096999999999,0.0199309432057649
example2_double_acc_row_kahan_cpu,26,16384,4096.0,0.0,0.21061322,0.0348601785295755
example2_double_acc_row_kahan_cpu,27,16384,8192.0,0.0,0.44017836,0.0663773512807752
example2_double_acc_row_kahan_cpu,28,65536,4096.0,0.0,0.8522007,0.1383685829911898
example2_double_acc_row_kahan_cpu,29,8192,65536.0,0.0,1.77158076,0.2817882384629701
example2_double_acc_row_kahan_gpu,15,128,256.0,0.0,0.00097864,0.0016014852514501
example2_double_acc_row_kahan_gpu,16,64,1024.0,0.0,0.0013671,0.0029558439469592
example2_double_acc_row_kahan_gpu,17,256,512.0,0.0,0.00104014,0.002784381556732
example2_double_acc_row_kahan_gpu,18,512,512.0,0.0,0.00065248,0.0002992046081714
example2_double_acc_row_kahan_gpu,19,1024,512.0,0.0,0.001915,0.0003722013389748
example2_double_acc_row_kahan_gpu,20,2048,512.0,0.0,0.00293854,0.0005113209866889
example2_double_acc_row_kahan_gpu,21,256,8192.0,0.0,0.0041492,0.0008463406223144
example2_double_acc_row_kahan_gpu,22,512,8192.0,0.0,0.0080422,0.0022678660382277
example2_double_acc_row_kahan_gpu,23,1024,8192.0,0.0,0.02038898,0.0028694539371718
example2_double_acc_row_kahan_gpu,24,8192,2048.0,0.0,0.0475808,0.0070185259775795
example2_double_acc_row_kahan_gpu,25,16384,2048.0,0.0,0.1061219799999999,0.0196658767780277
example2_double_acc_row_kahan_gpu,26,16384,4096.0,0.0,0.23011548,0.0363277748079839
example2_double_acc_row_kahan_gpu,27,2048,65536.0,0.0,0.4259675599999999,0.0607075640666341
example2_double_acc_row_kahan_gpu,28,65536,4096.0,0.0,0.8772616200000001,0.1491484102686615
example2_double_acc_row_kahan_gpu,29,4096,131072.0,0.0,1.75861566,0.251909686394169
example2_double_acc_row_neumaier_cpu,15,512,64.0,0.0,0.00084968,0.0005942333575837
example2_double_acc_row_neumaier_cpu,16,1024,64.0,0.0,0.00148324,0.0018045686641614
example2_double_acc_row_neumaier_cpu,17,1024,128.0,0.0,0.00085876,0.0003487985536386
example2_double_acc_row_neumaier_cpu,18,512,512.0,0.0,0.0005902,0.0002148297854923
example2_double_acc_row_neumaier_cpu,19,1024,512.0,0.0,0.00193256,0.0003037646887352
example2_double_acc_row_neumaier_cpu,20,2048,512.0,0.0,0.00295126,0.000426790720114
example2_double_acc_row_neumaier_cpu,21,2048,1024.0,0.0,0.00511592,0.0013104105111586
example2_double_acc_row_neumaier_cpu,22,8192,512.0,0.0,0.00954982,0.0010106482803283
example2_double_acc_row_neumaier_cpu,23,512,16384.0,0.0,0.023205,0.0033962305094721
example2_double_acc_row_neumaier_cpu,24,4096,4096.0,0.0,0.04778474,0.0065798154673274
example2_double_acc_row_neumaier_cpu,25,16384,2048.0,0.0,0.10835008,0.0205400991133272
example2_double_acc_row_neumaier_cpu,26,16384,4096.0,0.0,0.2063989,0.0357599828175608
example2_double_acc_row_neumaier_cpu,27,16384,8192.0,0.0,0.41194406,0.0608051836489962
example2_double_acc_row_neumaier_cpu,28,65536,4096.0,0.0,0.80516712,0.1107058753175369
example2_double_acc_row_neumaier_cpu,29,65536,8192.0,0.0,1.74549614,0.2564442379376635
example2_double_acc_row_neumaier_gpu,15,512,64.0,0.0,0.00102064,0.0007258561098763
example2_double_acc_row_neumaier_gpu,16,64,1024.0,0.0,0.00166254,0.0035273649540096
example2_double_acc_row_neumaier_gpu,17,128,1024.0,0.0,0.00102802,0.0016645741318451
example2_double_acc_row_neumaier_gpu,18,512,512.0,0.0,0.00066946,0.000371924844833
example2_double_acc_row_neumaier_gpu,19,1024,512.0,0.0,0.0019790199999999,0.000461284607794
example2_double_acc_row_neumaier_gpu,20,2048,512.0,0.0,0.0031503,0.0007532789886183
example2_double_acc_row_neumaier_gpu,21,2048,1024.0,0.0,0.00480816,0.0008869132290807
example2_double_acc_row_neumaier_gpu,22,8192,512.0,0.0,0.0087128,0.0010022010470836
example2_double_acc_row_neumaier_gpu,23,4096,2048.0,0.0,0.0214954799999999,0.0036502934645234
example2_double_acc_row_neumaier_gpu,24,2048,8192.0,0.0,0.0480141,0.0073311517157668
example2_double_acc_row_neumaier_gpu,25,4096,8192.0,0.0,0.09868824,0.0188447973706597
example2_double_acc_row_neumaier_gpu,26,16384,4096.0,0.0,0.203372,0.0321691557507231
example2_double_acc_row_neumaier_gpu,27,32768,4096.0,0.0,0.3925243,0.0526901884191246
example2_double_acc_row_neumaier_gpu,28,65536,4096.0,0.0,0.82195762,0.115922580772755
example2_double_acc_row_neumaier_gpu,29,4096,131072.0,0.0,1.74146072,0.2453947386484237
example2_double_cuda_col,15,256,128.0,4.0,0.0001301,5.439837932760011e-07
example2_double_cuda_col,16,512,128.0,4.0,0.00016742,7.024737630368121e-07
example2_double_cuda_col,17,512,256.0,4.0,0.0002256,8.806305718527084e-07
example2_double_cuda_col,18,1024,256.0,4.0,0.00032508,2.739283386104425e-06
example2_double_cuda_col,19,1024,512.0,4.0,0.00048122,2.1313021793241394e-06
example2_double_cuda_col,20,2048,512.0,8.0,0.00069272,2.941886108868081e-06
example2_double_cuda_col,21,2048,1024.0,16.0,0.00102644,4.209609996962977e-06
example2_double_cuda_col,22,2048,2048.0,16.0,0.0023166799999999,9.56276793675584e-06
example2_double_cuda_col,23,2048,4096.0,16.0,0.00471588,1.307535460166124e-05
example2_double_cuda_col,24,4096,4096.0,64.0,0.00760038,1.727436463287105e-05
example2_double_cuda_col,25,4096,8192.0,16.0,0.01326054,3.154472691145642e-05
example2_double_cuda_col,26,4096,16384.0,32.0,0.02222896,0.001922801665088
example2_double_cuda_col,27,8192,16384.0,32.0,0.03370962,0.0014635513822792
example2_double_cuda_col,28,16384,16384.0,32.0,0.0564165,0.0012454379813166
example2_double_cuda_col,29,16384,32768.0,64.0,0.10199366,8.703731547855978e-05
example2_double_cuda_col_Kahan,15,256,128.0,4.0,0.0001437,6.776309271789365e-07
example2_double_cuda_col_Kahan,16,512,128.0,4.0,0.0001881199999999,9.822921964383526e-07
example2_double_cuda_col_Kahan,17,512,256.0,4.0,0.00024166,1.1177601509724878e-06
example2_double_cuda_col_Kahan,18,1024,256.0,4.0,0.00033882,7.475128829686514e-07
example2_double_cuda_col_Kahan,19,1024,512.0,4.0,0.0004585,1.6067459827431405e-06
example2_double_cuda_col_Kahan,20,2048,512.0,4.0,0.0006632599999999,3.218631982183531e-06
example2_double_cuda_col_Kahan,21,2048,1024.0,4.0,0.00095844,3.476803598897425e-06
example2_double_cuda_col_Kahan,22,2048,2048.0,16.0,0.0021122199999999,1.300594840361711e-05
example2_double_cuda_col_Kahan,23,4096,2048.0,16.0,0.003947,1.608776947033398e-05
example2_double_cuda_col_Kahan,24,4096,4096.0,32.0,0.00638742,1.44180867139089e-05
example2_double_cuda_col_Kahan,25,4096,8192.0,16.0,0.01019208,0.0001515926119571
example2_double_cuda_col_Kahan,26,8192,8192.0,16.0,0.01771624,0.0011850592951667
example2_double_cuda_col_Kahan,27,16384,8192.0,16.0,0.03041798,0.0009463509184315
example2_double_cuda_col_Kahan,28,16384,16384.0,32.0,0.0542616999999999,0.0008490156665461
example2_double_cuda_col_Kahan,29,16384,32768.0,64.0,0.09837372,7.332038723079411e-05
example2_double_cuda_col_neumaier,15,256,128.0,4.0,0.00016358,5.746338674605346e-07
example2_double_cuda_col_neumaier,16,256,256.0,4.0,0.00022086,6.70363897522859e-07
example2_double_cuda_col_neumaier,17,512,256.0,4.0,0.00028224,1.1349728037737782e-06
example2_double_cuda_col_neumaier,18,1024,256.0,4.0,0.00040356,7.60236268322868e-07
example2_double_cuda_col_neumaier,19,1024,512.0,4.0,0.00052602,9.145089013302488e-07
example2_double_cuda_col_neumaier,20,2048,512.0,4.0,0.00075876,1.1528137715332668e-06
example2_double_cuda_col_neumaier,21,2048,1024.0,4.0,0.00100698,1.0783585409580418e-06
example2_double_cuda_col_neumaier,22,2048,2048.0,8.0,0.00205038,4.266097963799576e-06
example2_double_cuda_col_neumaier,23,4096,2048.0,8.0,0.00341142,6.2075990297606765e-06
example2_double_cuda_col_neumaier,24,4096,4096.0,16.0,0.00515746,1.0006548876019315e-05
example2_double_cuda_col_neumaier,25,8192,4096.0,16.0,0.00835392,7.573391659256089e-05
example2_double_cuda_col_neumaier,26,8192,8192.0,16.0,0.01372496,3.056873152322116e-05
example2_double_cuda_col_neumaier,27,16384,8192.0,16.0,0.02378,0.0009187456400007
example2_double_cuda_col_neumaier,28,16384,16384.0,16.0,0.04415496,0.0006526878167412
example2_double_cuda_col_neumaier,29,65536,8192.0,16.0,0.08801662,0.0001718042181896
example2_double_cuda_row,15,32,1024.0,8.0,0.000125,2.3989793748209496e-06
example2_double_cuda_row,16,64,1024.0,8.0,0.00015844,3.654239919293084e-06
example2_double_cuda_row,17,64,2048.0,8.0,0.0001914599999999,3.357659534708722e-06
example2_double_cuda_row,18,128,2048.0,16.0,0.00022714,3.811957555923632e-06
example2_double_cuda_row,19,128,4096.0,16.0,0.00025816,3.501369994264339e-06
example2_double_cuda_row,20,256,4096.0,16.0,0.00036036,3.2056073320584586e-06
example2_double_cuda_row,21,256,8192.0,16.0,0.0004848199999999,4.516138860141657e-06
example2_double_cuda_row,22,512,8192.0,16.0,0.00135854,6.925875764265533e-06
example2_double_cuda_row,23,512,16384.0,32.0,0.00172188,6.5266799385605134e-06
example2_double_cuda_row,24,1024,16384.0,32.0,0.0033006999999999,7.4867229418593614e-06
example2_double_cuda_row,25,1024,32768.0,32.0,0.00498328,7.439745442210903e-05
example2_double_cuda_row,26,2048,32768.0,32.0,0.00892712,0.0002695355521588
example2_double_cuda_row,27,2048,65536.0,32.0,0.015158,0.0001215164387972
example2_double_cuda_row,28,4096,65536.0,32.0,0.0293992599999999,4.557873206141788e-05
example2_double_cuda_row,29,16384,32768.0,64.0,0.0573516799999999,3.217708653621689e-05
example2_double_cuda_row_kahan,15,32,1024.0,8.0,0.000139,2.240626734479733e-06
example2_double_cuda_row_kahan,16,64,1024.0,8.0,0.00017276,4.093598785959382e-06
example2_double_cuda_row_kahan,17,64,2048.0,8.0,0.00021828,2.3477301239056185e-06
example2_double_cuda_row_kahan,18,128,2048.0,16.0,0.00025396,3.0636779284023275e-06
example2_double_cuda_row_kahan,19,128,4096.0,16.0,0.0003134,3.912303982179759e-06
example2_double_cuda_row_kahan,20,256,4096.0,16.0,0.00042372,4.571607139369557e-06
example2_double_cuda_row_kahan,21,256,8192.0,16.0,0.00059784,5.223025942880235e-06
example2_double_cuda_row_kahan,22,512,8192.0,16.0,0.00146962,7.050517422031336e-06
example2_double_cuda_row_kahan,23,512,16384.0,32.0,0.0019454399999999,6.8843507837911165e-06
example2_double_cuda_row_kahan,24,1024,16384.0,32.0,0.00352896,7.062288465316829e-06
example2_double_cuda_row_kahan,25,1024,32768.0,32.0,0.0054078,4.097385926242661e-05
example2_double_cuda_row_kahan,26,2048,32768.0,16.0,0.0097751,0.0006432993796334
example2_double_cuda_row_kahan,27,2048,65536.0,32.0,0.01608848,0.0001166241547424
example2_double_cuda_row_kahan,28,4096,65536.0,32.0,0.03040792,7.398120003881853e-05
example2_double_cuda_row_kahan,29,16384,32768.0,64.0,0.05807988,3.746325546724511e-05
example2_double_cuda_row_neuimaier,15,32,1024.0,8.0,0.00014612,2.2005565158822505e-06
example2_double_cuda_row_neuimaier,16,64,1024.0,8.0,0.0001789599999999,2.806406664641985e-06
example2_double_cuda_row_neuimaier,17,64,2048.0,8.0,0.00021064,2.4307553205889376e-06
example2_double_cuda_row_neuimaier,18,128,2048.0,16.0,0.00025752,2.149893210447094e-06
example2_double_cuda_row_neuimaier,19,128,4096.0,16.0,0.00031692,3.109170110416961e-06
example2_double_cuda_row_neuimaier,20,256,4096.0,16.0,0.00044838,2.380961904742854e-06
example2_double_cuda_row_neuimaier,21,256,8192.0,16.0,0.00064206,6.092517994245403e-06
example2_double_cuda_row_neuimaier,22,512,8192.0,32.0,0.0015377799999999,6.7621093195082135e-06
example2_double_cuda_row_neuimaier,23,512,16384.0,32.0,0.00203424,6.726614820158492e-06
example2_double_cuda_row_neuimaier,24,1024,16384.0,32.0,0.00372858,8.023155265116283e-06
example2_double_cuda_row_neuimaier,25,1024,32768.0,32.0,0.0057148,3.449933450999676e-05
example2_double_cuda_row_neuimaier,26,2048,32768.0,32.0,0.0099461999999999,0.0001853492015915
example2_double_cuda_row_neuimaier,27,2048,65536.0,32.0,0.01700212,8.19745206806133e-05
example2_double_cuda_row_neuimaier,28,4096,65536.0,32.0,0.03226936,5.5702108559364334e-05
example2_double_cuda_row_neuimaier,29,16384,32768.0,64.0,0.06303364,4.0382234930215934e-05
example2_double_cuda_row_neumaier,15,32,1024.0,8.0,0.00013966,3.420287611727819e-06
example2_double_cuda_row_neumaier,16,64,1024.0,8.0,0.00017766,2.512093199882909e-06
example2_double_cuda_row_neumaier,17,64,2048.0,8.0,0.00021828,3.974613317092389e-06
example2_double_cuda_row_neumaier,18,128,2048.0,16.0,0.00025776,3.204333800034072e-06
example2_double_cuda_row_neumaier,19,128,4096.0,16.0,0.0003069,2.270035511724382e-06
example2_double_cuda_row_neumaier,20,256,4096.0,16.0,0.00042696,3.3317275043534584e-06
example2_double_cuda_row_neumaier,21,256,8192.0,16.0,0.0006108999999999,5.474430358959925e-06
example2_double_cuda_row_neumaier,22,512,8192.0,16.0,0.00148552,5.997414408879622e-06
example2_double_cuda_row_neumaier,23,512,16384.0,32.0,0.0019651,6.584614100852311e-06
example2_double_cuda_row_neumaier,24,1024,16384.0,32.0,0.00357992,6.080547773390984e-06
example2_double_cuda_row_neumaier,25,1024,32768.0,32.0,0.005514,0.0001051343164233
example2_double_cuda_row_neumaier,26,2048,32768.0,32.0,0.00991804,0.0006446681462392
example2_double_cuda_row_neumaier,27,2048,65536.0,32.0,0.0162335,0.0001667734929753
example2_double_cuda_row_neumaier,28,4096,65536.0,32.0,0.03066254,2.68223254558053e-05
example2_double_cuda_row_neumaier,29,16384,32768.0,64.0,0.05923704,3.576964851801107e-05
example2_double_seq,15,32768,0.0,0.0,7.758e-05,1.4720525722643888e-06
example2_double_seq,16,65536,0.0,0.0,0.0001556,2.157095552934497e-06
example2_double_seq,17,131072,0.0,0.0,0.00031088,3.298979434025392e-06
example2_double_seq,18,262144,0.0,0.0,0.0006217,5.083988471221201e-06
example2_double_seq,19,524288,0.0,0.0,0.00124212,5.531505312336591e-06
example2_double_seq,20,1048576,0.0,0.0,0.0024787,7.363035088486651e-06
example2_double_seq,21,2097152,0.0,0.0,0.00495652,1.8369495565935957e-05
example2_double_seq,22,4194304,0.0,0.0,0.00993302,3.335920152717415e-05
example2_double_seq,23,8388608,0.0,0.0,0.0210761,2.0470237229814578e-05
example2_double_seq,24,16777216,0.0,0.0,0.04326372,6.843499522487364e-05
example2_double_seq,25,33554432,0.0,0.0,0.0871442,7.170432486316036e-05
example2_double_seq,26,67108864,0.0,0.0,0.17468292,0.0001696745792897
example2_double_seq,27,134217728,0.0,0.0,0.35030194,0.0003455040334682
example2_double_seq,28,268435456,0.0,0.0,0.7028852600000001,0.0006628337375793
example2_double_seq,29,536870912,0.0,0.0,1.4077350999999998,0.0016510238165626
