output,repetition,arg1,arg2
"0,084163",4,32768,128
"0,08824",5,32768,128
"0,084781",6,32768,128
"0,086845",7,32768,128
"0,08689",8,32768,128
"0,087573",9,32768,128
"0,087875",10,32768,128
"0,08656",11,32768,128
"0,087214",12,32768,128
"0,087586",13,32768,128
"0,087138",14,32768,128
"0,085731",15,32768,128
"0,087184",16,32768,128
"0,086481",17,32768,128
"0,0864",18,32768,128
"0,088169",19,32768,128
"0,087773",20,32768,128
"0,087359",21,32768,128
"0,08761",22,32768,128
"0,083986",23,32768,128
"0,087815",24,32768,128
"0,08576",25,32768,128
"0,087756",26,32768,128
"0,087023",27,32768,128
"0,085412",28,32768,128
"0,084773",29,32768,128
"0,087029",30,32768,128
"0,08712",31,32768,128
"0,086086",32,32768,128
"0,088747",33,32768,128
"0,084378",34,32768,128
"0,087535",35,32768,128
"0,085398",36,32768,128
"0,087648",37,32768,128
"0,085204",38,32768,128
"0,087582",39,32768,128
"0,088681",40,32768,128
"0,086931",41,32768,128
"0,086878",42,32768,128
"0,08639",43,32768,128
"0,086573",44,32768,128
"0,084259",45,32768,128
"0,088124",46,32768,128
"0,088856",47,32768,128
"0,087218",48,32768,128
"0,087907",49,32768,128
"0,086738",50,32768,128
"0,083937",51,32768,128
"0,086603",52,32768,128
"0,084195",53,32768,128
"0,088481",54,32768,128
"0,086402",55,32768,128
"0,086565",56,32768,128
"0,088273",57,32768,128
"0,084525",58,32768,128
"0,087749",59,32768,128
"0,087585",60,32768,128
"0,088554",61,32768,128
"0,085792",62,32768,128
"0,086525",63,32768,128
"0,087976",64,32768,128
"0,087621",65,32768,128
"0,085693",66,32768,128
"0,085144",67,32768,128
"0,087808",68,32768,128
"0,085611",69,32768,128
"0,086604",70,32768,128
"0,086103",71,32768,128
"0,084828",72,32768,128
"0,086569",73,32768,128
"0,085076",74,32768,128
"0,087789",75,32768,128
"0,087505",76,32768,128
"0,088695",77,32768,128
"0,085651",78,32768,128
"0,087893",79,32768,128
"0,084888",80,32768,128
"0,086927",81,32768,128
"0,088065",82,32768,128
"0,086423",83,32768,128
"0,0879",84,32768,128
"0,084508",85,32768,128
"0,088008",86,32768,128
"0,087107",87,32768,128
"0,085214",88,32768,128
"0,087867",89,32768,128
"0,084977",90,32768,128
"0,088477",91,32768,128
"0,088155",92,32768,128
"0,08668",93,32768,128
"0,085958",94,32768,128
"0,087327",95,32768,128
"0,086436",96,32768,128
"0,085716",97,32768,128
"0,088352",98,32768,128
"0,086663",99,32768,128
"0,164144",0,256,32768
"0,171677",1,256,32768
"0,168582",2,256,32768
"0,168235",3,256,32768
"0,16393",4,256,32768
"0,169459",5,256,32768
"0,170601",6,256,32768
"0,166903",7,256,32768
"0,166079",8,256,32768
"0,167684",9,256,32768
"0,16936",10,256,32768
"0,169309",11,256,32768
"0,167329",12,256,32768
"0,166665",13,256,32768
"0,170115",14,256,32768
"0,167298",15,256,32768
"0,17072",16,256,32768
"0,169314",17,256,32768
"0,170225",18,256,32768
"0,16366",19,256,32768
"0,166032",20,256,32768
"0,171401",21,256,32768
"0,167808",22,256,32768
"0,164173",23,256,32768
"0,1638",24,256,32768
"0,170176",25,256,32768
"0,169892",26,256,32768
"0,168147",27,256,32768
"0,163782",28,256,32768
"0,164535",29,256,32768
"0,17195",30,256,32768
"0,167683",31,256,32768
"0,16528",32,256,32768
"0,167829",33,256,32768
"0,162855",34,256,32768
"0,172403",35,256,32768
"0,168405",36,256,32768
"0,16514",37,256,32768
"0,164168",38,256,32768
"0,167127",39,256,32768
"0,169649",40,256,32768
"0,169936",41,256,32768
"0,167346",42,256,32768
"0,163967",43,256,32768
"0,169659",44,256,32768
"0,172112",45,256,32768
"0,168444",46,256,32768
"0,168677",47,256,32768
"0,163266",48,256,32768
"0,171456",49,256,32768
"0,169328",50,256,32768
"0,169882",51,256,32768
"0,168168",52,256,32768
"0,164494",53,256,32768
"0,171264",54,256,32768
"0,169874",55,256,32768
"0,165006",56,256,32768
"0,168067",57,256,32768
"0,168335",58,256,32768
"0,168821",59,256,32768
"0,170076",60,256,32768
"0,167272",61,256,32768
"0,162519",62,256,32768
"0,170429",63,256,32768
"0,169699",64,256,32768
"0,171021",65,256,32768
"0,163443",66,256,32768
"0,168978",67,256,32768
"0,163619",68,256,32768
"0,171506",69,256,32768
"0,166229",70,256,32768
"0,168784",71,256,32768
"0,164924",72,256,32768
"0,168977",73,256,32768
"0,170002",74,256,32768
"0,171479",75,256,32768
"0,162199",76,256,32768
"0,169771",77,256,32768
"0,170954",78,256,32768
"0,169342",79,256,32768
"0,168155",80,256,32768
"0,165927",81,256,32768
"0,169142",82,256,32768
"0,168452",83,256,32768
"0,167674",84,256,32768
"0,164977",85,256,32768
"0,163603",86,256,32768
"0,168566",87,256,32768
"0,168891",88,256,32768
"0,168618",89,256,32768
"0,168219",90,256,32768
"0,167006",91,256,32768
"0,164732",92,256,32768
"0,170039",93,256,32768
"0,165124",94,256,32768
"0,1646",95,256,32768
"0,170273",96,256,32768
"0,169248",97,256,32768
"0,168397",98,256,32768
"0,170327",99,256,32768
"0,16713",0,512,16384
"0,168473",1,512,16384
"0,167973",2,512,16384
"0,169173",3,512,16384
"0,16503",4,512,16384
"0,163344",5,512,16384
"0,16573",6,512,16384
"0,170089",7,512,16384
"0,169489",8,512,16384
"0,163885",9,512,16384
"0,168482",10,512,16384
"0,166344",11,512,16384
"0,170381",12,512,16384
"0,167721",13,512,16384
"0,170304",14,512,16384
"0,163707",15,512,16384
"0,168599",16,512,16384
"0,170538",17,512,16384
"0,164531",18,512,16384
"0,167894",19,512,16384
"0,168702",20,512,16384
"0,168864",21,512,16384
"0,168181",22,512,16384
"0,168959",23,512,16384
"0,169499",24,512,16384
"0,169868",25,512,16384
"0,167563",26,512,16384
"0,170881",27,512,16384
"0,162884",28,512,16384
"0,169716",29,512,16384
"0,167255",30,512,16384
"0,168903",31,512,16384
"0,168549",32,512,16384
"0,166068",33,512,16384
"0,16856",34,512,16384
"0,164772",35,512,16384
"0,170145",36,512,16384
"0,165534",37,512,16384
"0,163653",38,512,16384
"0,168549",39,512,16384
"0,165221",40,512,16384
"0,171617",41,512,16384
"0,170099",42,512,16384
"0,165684",43,512,16384
"0,167517",44,512,16384
"0,167238",45,512,16384
"0,168727",46,512,16384
"0,167968",47,512,16384
"0,168708",48,512,16384
"0,169315",49,512,16384
"0,168665",50,512,16384
"0,167923",51,512,16384
"0,170163",52,512,16384
"0,164583",53,512,16384
"0,169248",54,512,16384
"0,169398",55,512,16384
"0,170761",56,512,16384
"0,163999",57,512,16384
"0,168552",58,512,16384
"0,169879",59,512,16384
"0,171131",60,512,16384
"0,165609",61,512,16384
"0,162108",62,512,16384
"0,168672",63,512,16384
"0,166011",64,512,16384
"0,170518",65,512,16384
"0,166585",66,512,16384
"0,170452",67,512,16384
"0,168728",68,512,16384
"0,166198",69,512,16384
"0,171706",70,512,16384
"0,165224",71,512,16384
"0,16409",72,512,16384
"0,16662",73,512,16384
"0,170606",74,512,16384
"0,168271",75,512,16384
"0,169774",76,512,16384
"0,167147",77,512,16384
"0,169711",78,512,16384
"0,168196",79,512,16384
"0,169894",80,512,16384
"0,163139",81,512,16384
"0,168657",82,512,16384
"0,164292",83,512,16384
"0,170472",84,512,16384
"0,168726",85,512,16384
"0,165403",86,512,16384
"0,167991",87,512,16384
"0,170085",88,512,16384
"0,169918",89,512,16384
"0,167846",90,512,16384
"0,166007",91,512,16384
"0,169478",92,512,16384
"0,16383",93,512,16384
"0,17131",94,512,16384
"0,169602",95,512,16384
"0,166452",96,512,16384
"0,168735",97,512,16384
"0,169883",98,512,16384
"0,168376",99,512,16384
"0,169056",0,1024,8192
"0,165334",1,1024,8192
"0,168476",2,1024,8192
"0,167393",3,1024,8192
"0,17188",4,1024,8192
"0,163412",5,1024,8192
"0,169979",6,1024,8192
"0,163575",7,1024,8192
"0,172181",8,1024,8192
"0,169979",9,1024,8192
"0,162789",10,1024,8192
"0,170569",11,1024,8192
"0,167832",12,1024,8192
"0,169227",13,1024,8192
"0,170715",14,1024,8192
"0,170155",15,1024,8192
"0,165378",16,1024,8192
"0,16861",17,1024,8192
"0,169419",18,1024,8192
"0,165171",19,1024,8192
"0,169667",20,1024,8192
"0,168677",21,1024,8192
"0,165356",22,1024,8192
"0,17231",23,1024,8192
"0,168245",24,1024,8192
"0,165733",25,1024,8192
"0,169883",26,1024,8192
"0,1652",27,1024,8192
"0,169979",28,1024,8192
"0,163165",29,1024,8192
"0,166306",30,1024,8192
"0,168801",31,1024,8192
"0,171615",32,1024,8192
"0,171348",33,1024,8192
"0,164387",34,1024,8192
"0,16925",35,1024,8192
"0,163467",36,1024,8192
"0,170597",37,1024,8192
"0,169426",38,1024,8192
"0,163798",39,1024,8192
"0,169895",40,1024,8192
"0,170174",41,1024,8192
"0,169904",42,1024,8192
"0,169758",43,1024,8192
"0,169918",44,1024,8192
"0,170179",45,1024,8192
"0,164741",46,1024,8192
"0,171724",47,1024,8192
"0,164356",48,1024,8192
"0,164156",49,1024,8192
"0,16996",50,1024,8192
"0,166349",51,1024,8192
"0,16877",52,1024,8192
"0,168241",53,1024,8192
"0,168038",54,1024,8192
"0,16403",55,1024,8192
"0,170793",56,1024,8192
"0,168244",57,1024,8192
"0,168082",58,1024,8192
"0,167822",59,1024,8192
"0,16571",60,1024,8192
"0,171297",61,1024,8192
"0,170817",62,1024,8192
"0,164927",63,1024,8192
"0,163588",64,1024,8192
"0,167895",65,1024,8192
"0,170932",66,1024,8192
"0,168528",67,1024,8192
"0,165877",68,1024,8192
"0,163374",69,1024,8192
"0,167363",70,1024,8192
"0,16922",71,1024,8192
"0,164013",72,1024,8192
"0,169349",73,1024,8192
"0,168935",74,1024,8192
"0,167853",75,1024,8192
"0,170288",76,1024,8192
"0,167914",77,1024,8192
"0,164398",78,1024,8192
"0,167745",79,1024,8192
"0,168895",80,1024,8192
"0,170786",81,1024,8192
"0,169699",82,1024,8192
"0,163562",83,1024,8192
"0,168522",84,1024,8192
"0,170952",85,1024,8192
"0,171107",86,1024,8192
"0,165022",87,1024,8192
"0,167815",88,1024,8192
"0,165539",89,1024,8192
"0,171384",90,1024,8192
"0,165888",91,1024,8192
"0,169432",92,1024,8192
"0,166319",93,1024,8192
"0,170442",94,1024,8192
"0,170672",95,1024,8192
"0,165789",96,1024,8192
"0,168622",97,1024,8192
"0,163716",98,1024,8192
"0,17206",99,1024,8192
"0,169521",0,2048,4096
"0,165132",1,2048,4096
"0,169307",2,2048,4096
"0,170058",3,2048,4096
"0,171751",4,2048,4096
"0,171631",5,2048,4096
"0,169484",6,2048,4096
"0,164788",7,2048,4096
"0,169823",8,2048,4096
"0,171546",9,2048,4096
"0,170971",10,2048,4096
"0,164118",11,2048,4096
"0,169188",12,2048,4096
"0,168601",13,2048,4096
"0,169941",14,2048,4096
"0,17113",15,2048,4096
"0,164108",16,2048,4096
"0,169607",17,2048,4096
"0,164768",18,2048,4096
"0,170282",19,2048,4096
"0,163264",20,2048,4096
"0,167681",21,2048,4096
"0,16995",22,2048,4096
"0,170309",23,2048,4096
"0,171628",24,2048,4096
"0,163253",25,2048,4096
"0,16607",26,2048,4096
"0,169427",27,2048,4096
"0,167454",28,2048,4096
"0,168946",29,2048,4096
"0,165065",30,2048,4096
"0,166093",31,2048,4096
"0,167263",32,2048,4096
"0,17013",33,2048,4096
"0,167749",34,2048,4096
"0,168795",35,2048,4096
"0,163179",36,2048,4096
"0,169403",37,2048,4096
"0,169225",38,2048,4096
"0,168727",39,2048,4096
"0,163632",40,2048,4096
"0,165872",41,2048,4096
"0,164749",42,2048,4096
"0,170955",43,2048,4096
"0,163633",44,2048,4096
"0,167737",45,2048,4096
"0,163315",46,2048,4096
"0,168792",47,2048,4096
"0,170192",48,2048,4096
"0,165892",49,2048,4096
"0,168926",50,2048,4096
"0,169307",51,2048,4096
"0,17067",52,2048,4096
"0,168964",53,2048,4096
"0,168091",54,2048,4096
"0,163053",55,2048,4096
"0,168828",56,2048,4096
"0,170836",57,2048,4096
"0,16902",58,2048,4096
"0,165725",59,2048,4096
"0,169212",60,2048,4096
"0,163139",61,2048,4096
"0,17079",62,2048,4096
"0,164548",63,2048,4096
"0,164362",64,2048,4096
"0,167214",65,2048,4096
"0,169592",66,2048,4096
"0,169002",67,2048,4096
"0,167736",68,2048,4096
"0,162871",69,2048,4096
"0,167979",70,2048,4096
"0,171779",71,2048,4096
"0,170019",72,2048,4096
"0,164079",73,2048,4096
"0,168092",74,2048,4096
"0,163035",75,2048,4096
"0,170652",76,2048,4096
"0,170562",77,2048,4096
"0,163366",78,2048,4096
"0,168409",79,2048,4096
"0,166584",80,2048,4096
"0,169818",81,2048,4096
"0,16927",82,2048,4096
"0,167882",83,2048,4096
"0,164067",84,2048,4096
"0,168503",85,2048,4096
"0,169544",86,2048,4096
"0,168432",87,2048,4096
"0,163091",88,2048,4096
"0,168445",89,2048,4096
"0,16647",90,2048,4096
"0,169974",91,2048,4096
"0,169027",92,2048,4096
"0,16471",93,2048,4096
"0,163133",94,2048,4096
"0,169414",95,2048,4096
"0,16627",96,2048,4096
"0,164492",97,2048,4096
"0,169302",98,2048,4096
"0,16459",99,2048,4096
"0,17191",0,4096,2048
"0,163395",1,4096,2048
"0,169717",2,4096,2048
"0,168341",3,4096,2048
"0,168804",4,4096,2048
"0,170113",5,4096,2048
"0,169919",6,4096,2048
"0,165466",7,4096,2048
"0,167808",8,4096,2048
"0,168539",9,4096,2048
"0,169884",10,4096,2048
"0,174036",11,4096,2048
"0,169389",12,4096,2048
"0,169278",13,4096,2048
"0,16742",14,4096,2048
"0,170561",15,4096,2048
"0,165025",16,4096,2048
"0,168126",17,4096,2048
"0,169438",18,4096,2048
"0,168548",19,4096,2048
"0,169513",20,4096,2048
"0,16609",21,4096,2048
"0,169944",22,4096,2048
"0,16931",23,4096,2048
"0,170108",24,4096,2048
"0,166981",25,4096,2048
"0,168002",26,4096,2048
"0,168612",27,4096,2048
"0,169637",28,4096,2048
"0,17107",29,4096,2048
"0,168416",30,4096,2048
"0,165001",31,4096,2048
"0,169816",32,4096,2048
"0,168315",33,4096,2048
"0,170265",34,4096,2048
"0,169133",35,4096,2048
"0,162637",36,4096,2048
"0,167436",37,4096,2048
"0,171843",38,4096,2048
"0,168005",39,4096,2048
"0,170007",40,4096,2048
"0,163998",41,4096,2048
"0,168515",42,4096,2048
"0,171197",43,4096,2048
"0,167615",44,4096,2048
"0,16486",45,4096,2048
"0,170046",46,4096,2048
"0,164808",47,4096,2048
"0,170963",48,4096,2048
"0,167173",49,4096,2048
"0,167956",50,4096,2048
"0,168502",51,4096,2048
"0,16786",52,4096,2048
"0,172457",53,4096,2048
"0,164019",54,4096,2048
"0,165055",55,4096,2048
"0,16908",56,4096,2048
"0,171238",57,4096,2048
"0,168284",58,4096,2048
"0,169392",59,4096,2048
"0,162947",60,4096,2048
"0,170355",61,4096,2048
"0,167646",62,4096,2048
"0,168573",63,4096,2048
"0,168973",64,4096,2048
"0,168267",65,4096,2048
"0,169683",66,4096,2048
"0,172126",67,4096,2048
"0,167841",68,4096,2048
"0,163714",69,4096,2048
"0,169935",70,4096,2048
"0,16364",71,4096,2048
"0,169146",72,4096,2048
"0,168649",73,4096,2048
"0,166",74,4096,2048
"0,169585",75,4096,2048
"0,16732",76,4096,2048
"0,16966",77,4096,2048
"0,166205",78,4096,2048
"0,170298",79,4096,2048
"0,16394",80,4096,2048
"0,16629",81,4096,2048
"0,17087",82,4096,2048
"0,163283",83,4096,2048
"0,16899",84,4096,2048
"0,169576",85,4096,2048
"0,168221",86,4096,2048
"0,169503",87,4096,2048
"0,165018",88,4096,2048
"0,169604",89,4096,2048
"0,167386",90,4096,2048
"0,172253",91,4096,2048
"0,16864",92,4096,2048
"0,16393",93,4096,2048
"0,164951",94,4096,2048
"0,16903",95,4096,2048
"0,168355",96,4096,2048
"0,170467",97,4096,2048
"0,163563",98,4096,2048
"0,169762",99,4096,2048
"0,165115",0,8192,1024
"0,1711",1,8192,1024
"0,16588",2,8192,1024
"0,169779",3,8192,1024
"0,164779",4,8192,1024
"0,169553",5,8192,1024
"0,172074",6,8192,1024
"0,1686",7,8192,1024
"0,17001",8,8192,1024
"0,168855",9,8192,1024
"0,164535",10,8192,1024
"0,172079",11,8192,1024
"0,166011",12,8192,1024
"0,168742",13,8192,1024
"0,169666",14,8192,1024
"0,171026",15,8192,1024
"0,17093",16,8192,1024
"0,165061",17,8192,1024
"0,164735",18,8192,1024
"0,17055",19,8192,1024
"0,168961",20,8192,1024
"0,170898",21,8192,1024
"0,163909",22,8192,1024
"0,165993",23,8192,1024
"0,167521",24,8192,1024
"0,172275",25,8192,1024
"0,167426",26,8192,1024
"0,167935",27,8192,1024
"0,167217",28,8192,1024
"0,16385",29,8192,1024
"0,171679",30,8192,1024
"0,167084",31,8192,1024
"0,168478",32,8192,1024
"0,169913",33,8192,1024
"0,163807",34,8192,1024
"0,171655",35,8192,1024
"0,167026",36,8192,1024
"0,164517",37,8192,1024
"0,169778",38,8192,1024
"0,169468",39,8192,1024
"0,16913",40,8192,1024
"0,168491",41,8192,1024
"0,163055",42,8192,1024
"0,164769",43,8192,1024
"0,168915",44,8192,1024
"0,170737",45,8192,1024
"0,166727",46,8192,1024
"0,165323",47,8192,1024
"0,167357",48,8192,1024
"0,167883",49,8192,1024
"0,170837",50,8192,1024
"0,167295",51,8192,1024
"0,168956",52,8192,1024
"0,164509",53,8192,1024
"0,169564",54,8192,1024
"0,168681",55,8192,1024
"0,164633",56,8192,1024
"0,165284",57,8192,1024
"0,168549",58,8192,1024
"0,170773",59,8192,1024
"0,168377",60,8192,1024
"0,169242",61,8192,1024
"0,168123",62,8192,1024
"0,165333",63,8192,1024
"0,17234",64,8192,1024
"0,165191",65,8192,1024
"0,166818",66,8192,1024
"0,168728",67,8192,1024
"0,170939",68,8192,1024
"0,169589",69,8192,1024
"0,165397",70,8192,1024
"0,169065",71,8192,1024
"0,166058",72,8192,1024
"0,167944",73,8192,1024
"0,169886",74,8192,1024
"0,167923",75,8192,1024
"0,164105",76,8192,1024
"0,165853",77,8192,1024
"0,17094",78,8192,1024
"0,169803",79,8192,1024
"0,168832",80,8192,1024
"0,167976",81,8192,1024
"0,167611",82,8192,1024
"0,166568",83,8192,1024
"0,168767",84,8192,1024
"0,163027",85,8192,1024
"0,164502",86,8192,1024
"0,168757",87,8192,1024
"0,16888",88,8192,1024
"0,170804",89,8192,1024
"0,163285",90,8192,1024
"0,165972",91,8192,1024
"0,168791",92,8192,1024
"0,170049",93,8192,1024
"0,166144",94,8192,1024
"0,167316",95,8192,1024
"0,16409",96,8192,1024
"0,166304",97,8192,1024
"0,171394",98,8192,1024
"0,163614",99,8192,1024
"0,163845",0,16384,512
"0,169302",1,16384,512
"0,171795",2,16384,512
"0,166507",3,16384,512
"0,170067",4,16384,512
"0,164882",5,16384,512
"0,167781",6,16384,512
"0,168495",7,16384,512
"0,166672",8,16384,512
"0,164842",9,16384,512
"0,169881",10,16384,512
"0,169069",11,16384,512
"0,170213",12,16384,512
"0,165651",13,16384,512
"0,165093",14,16384,512
"0,168287",15,16384,512
"0,169764",16,16384,512
"0,169516",17,16384,512
"0,166685",18,16384,512
"0,164902",19,16384,512
"0,168779",20,16384,512
"0,167099",21,16384,512
"0,16516",22,16384,512
"0,167944",23,16384,512
"0,165732",24,16384,512
"0,168228",25,16384,512
"0,169536",26,16384,512
"0,1698",27,16384,512
"0,16402",28,16384,512
"0,168548",29,16384,512
"0,169341",30,16384,512
"0,171348",31,16384,512
"0,169464",32,16384,512
"0,16457",33,16384,512
"0,168247",34,16384,512
"0,16735",35,16384,512
"0,172206",36,16384,512
"0,17029",37,16384,512
"0,164201",38,16384,512
"0,167812",39,16384,512
"0,169657",40,16384,512
"0,170768",41,16384,512
"0,168541",42,16384,512
"0,164242",43,16384,512
"0,169166",44,16384,512
"0,169315",45,16384,512
"0,1696",46,16384,512
"0,167412",47,16384,512
"0,167332",48,16384,512
"0,166289",49,16384,512
"0,170322",50,16384,512
"0,170874",51,16384,512
"0,163703",52,16384,512
"0,164544",53,16384,512
"0,168438",54,16384,512
"0,17234",55,16384,512
"0,170546",56,16384,512
"0,167856",57,16384,512
"0,166076",58,16384,512
"0,167294",59,16384,512
"0,171024",60,16384,512
"0,169254",61,16384,512
"0,170009",62,16384,512
"0,165879",63,16384,512
"0,167242",64,16384,512
"0,172334",65,16384,512
"0,167741",66,16384,512
"0,168824",67,16384,512
"0,165604",68,16384,512
"0,167616",69,16384,512
"0,171015",70,16384,512
"0,167892",71,16384,512
"0,167545",72,16384,512
"0,164922",73,16384,512
"0,16842",74,16384,512
"0,172066",75,16384,512
"0,165826",76,16384,512
"0,168602",77,16384,512
"0,167985",78,16384,512
"0,167274",79,16384,512
"0,170307",80,16384,512
"0,167557",81,16384,512
"0,167004",82,16384,512
"0,164336",83,16384,512
"0,170452",84,16384,512
"0,169716",85,16384,512
"0,164272",86,16384,512
"0,169695",87,16384,512
"0,167401",88,16384,512
"0,171284",89,16384,512
"0,16844",90,16384,512
"0,168141",91,16384,512
"0,165416",92,16384,512
"0,167528",93,16384,512
"0,168554",94,16384,512
"0,167998",95,16384,512
"0,167771",96,16384,512
"0,165007",97,16384,512
"0,168492",98,16384,512
"0,171781",99,16384,512
"0,168209",0,32768,256
"0,164443",1,32768,256
"0,167364",2,32768,256
"0,165325",3,32768,256
"0,172261",4,32768,256
"0,169068",5,32768,256
"0,164071",6,32768,256
"0,169696",7,32768,256
"0,167296",8,32768,256
"0,170765",9,32768,256
"0,169174",10,32768,256
"0,166256",11,32768,256
"0,167645",12,32768,256
"0,166481",13,32768,256
"0,171166",14,32768,256
"0,166773",15,32768,256
"0,169325",16,32768,256
"0,166229",17,32768,256
"0,167955",18,32768,256
"0,169397",19,32768,256
"0,167234",20,32768,256
"0,166646",21,32768,256
"0,168178",22,32768,256
"0,168312",23,32768,256
"0,17073",24,32768,256
"0,16787",25,32768,256
"0,169593",26,32768,256
"0,170402",27,32768,256
"0,169359",28,32768,256
"0,171586",29,32768,256
"0,169243",30,32768,256
"0,170148",31,32768,256
"0,163663",32,32768,256
"0,171551",33,32768,256
"0,169074",34,32768,256
"0,165015",35,32768,256
"0,167983",36,32768,256
"0,169344",37,32768,256
"0,171455",38,32768,256
"0,169258",39,32768,256
"0,163437",40,32768,256
"0,168881",41,32768,256
"0,16827",42,32768,256
"0,171775",43,32768,256
"0,169003",44,32768,256
"0,170012",45,32768,256
"0,170017",46,32768,256
"0,167575",47,32768,256
"0,170131",48,32768,256
"0,16973",49,32768,256
"0,169826",50,32768,256
"0,169391",51,32768,256
"0,168615",52,32768,256
"0,170223",53,32768,256
"0,168901",54,32768,256
"0,169902",55,32768,256
"0,169934",56,32768,256
"0,164604",57,32768,256
"0,172943",58,32768,256
"0,166583",59,32768,256
"0,169967",60,32768,256
"0,169246",61,32768,256
"0,168486",62,32768,256
"0,16949",63,32768,256
"0,168623",64,32768,256
"0,165681",65,32768,256
"0,168929",66,32768,256
"0,170448",67,32768,256
"0,170465",68,32768,256
"0,16918",69,32768,256
"0,165488",70,32768,256
"0,168976",71,32768,256
"0,171654",72,32768,256
"0,169936",73,32768,256
"0,165212",74,32768,256
"0,163321",75,32768,256
"0,16867",76,32768,256
"0,16839",77,32768,256
"0,171097",78,32768,256
"0,169675",79,32768,256
"0,16552",80,32768,256
"0,169736",81,32768,256
"0,170939",82,32768,256
"0,169435",83,32768,256
"0,168808",84,32768,256
"0,165041",85,32768,256
"0,169725",86,32768,256
"0,170367",87,32768,256
"0,171108",88,32768,256
"0,165137",89,32768,256
"0,163952",90,32768,256
"0,168288",91,32768,256
"0,169114",92,32768,256
"0,170105",93,32768,256
"0,165441",94,32768,256
"0,167187",95,32768,256
"0,168931",96,32768,256
"0,170688",97,32768,256
"0,167595",98,32768,256
"0,169562",99,32768,256
"0,333078",0,512,32768
"0,334085",1,512,32768
"0,332443",2,512,32768
"0,32398",3,512,32768
"0,334544",4,512,32768
"0,337247",5,512,32768
"0,333633",6,512,32768
"0,321393",7,512,32768
"0,334643",8,512,32768
"0,33593",9,512,32768
"0,330439",10,512,32768
"0,331076",11,512,32768
"0,331996",12,512,32768
"0,338097",13,512,32768
"0,332448",14,512,32768
"0,331459",15,512,32768
"0,329452",16,512,32768
"0,335375",17,512,32768
"0,334545",18,512,32768
"0,322138",19,512,32768
"0,334446",20,512,32768
"0,331841",21,512,32768
"0,332266",22,512,32768
"0,323851",23,512,32768
"0,333815",24,512,32768
"0,332387",25,512,32768
"0,333001",26,512,32768
"0,330932",27,512,32768
"0,325647",28,512,32768
"0,334296",29,512,32768
"0,327522",30,512,32768
"0,331162",31,512,32768
"0,327161",32,512,32768
"0,33733",33,512,32768
"0,32354",34,512,32768
"0,332049",35,512,32768
"0,324993",36,512,32768
"0,33645",37,512,32768
"0,325229",38,512,32768
"0,322924",39,512,32768
"0,332979",40,512,32768
"0,336345",41,512,32768
"0,335106",42,512,32768
"0,333653",43,512,32768
"0,330587",44,512,32768
"0,336169",45,512,32768
"0,32371",46,512,32768
"0,332866",47,512,32768
"0,331069",48,512,32768
"0,32913",49,512,32768
"0,333006",50,512,32768
"0,319996",51,512,32768
"0,333629",52,512,32768
"0,335139",53,512,32768
"0,335431",54,512,32768
"0,334352",55,512,32768
"0,329351",56,512,32768
"0,330125",57,512,32768
"0,333817",58,512,32768
"0,331697",59,512,32768
"0,334164",60,512,32768
"0,33166",61,512,32768
"0,334776",62,512,32768
"0,331593",63,512,32768
"0,33319",64,512,32768
"0,329767",65,512,32768
"0,333073",66,512,32768
"0,331697",67,512,32768
"0,329165",68,512,32768
"0,329701",69,512,32768
"0,336064",70,512,32768
"0,3304",71,512,32768
"0,321358",72,512,32768
"0,330793",73,512,32768
"0,338734",74,512,32768
"0,321441",75,512,32768
"0,333545",76,512,32768
"0,338166",77,512,32768
"0,336827",78,512,32768
"0,33222",79,512,32768
"0,332597",80,512,32768
"0,332927",81,512,32768
"0,333354",82,512,32768
"0,32995",83,512,32768
"0,330404",84,512,32768
"0,330493",85,512,32768
"0,336376",86,512,32768
"0,322341",87,512,32768
"0,332757",88,512,32768
"0,335511",89,512,32768
"0,33737",90,512,32768
"0,333576",91,512,32768
"0,333552",92,512,32768
"0,332221",93,512,32768
"0,336855",94,512,32768
"0,332163",95,512,32768
"0,323862",96,512,32768
"0,329332",97,512,32768
"0,327012",98,512,32768
"0,331557",99,512,32768
"0,324026",0,1024,16384
"0,333419",1,1024,16384
"0,336857",2,1024,16384
"0,322275",3,1024,16384
"0,333391",4,1024,16384
"0,329395",5,1024,16384
"0,335579",6,1024,16384
"0,326351",7,1024,16384
"0,333256",8,1024,16384
"0,329267",9,1024,16384
"0,333698",10,1024,16384
"0,331285",11,1024,16384
"0,330749",12,1024,16384
"0,333014",13,1024,16384
"0,326905",14,1024,16384
"0,326056",15,1024,16384
"0,331455",16,1024,16384
"0,329841",17,1024,16384
"0,329877",18,1024,16384
"0,33374",19,1024,16384
"0,32094",20,1024,16384
"0,329295",21,1024,16384
"0,336314",22,1024,16384
"0,325662",23,1024,16384
"0,332364",24,1024,16384
"0,330759",25,1024,16384
"0,333761",26,1024,16384
"0,330471",27,1024,16384
"0,332275",28,1024,16384
"0,328974",29,1024,16384
"0,338121",30,1024,16384
"0,33214",31,1024,16384
"0,333331",32,1024,16384
"0,330115",33,1024,16384
"0,334822",34,1024,16384
"0,33221",35,1024,16384
"0,330499",36,1024,16384
"0,333654",37,1024,16384
"0,328459",38,1024,16384
"0,330698",39,1024,16384
"0,321624",40,1024,16384
"0,332367",41,1024,16384
"0,338595",42,1024,16384
"0,331617",43,1024,16384
"0,32286",44,1024,16384
